"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"RPS6KA6",29,3,1.45672887902216,0,3,0,0,0,4,0,3,0,7,0,0,0,"BCT","negative","none",0,0,0,0
"RPS6KB1",60,4,0.339568380513847,0,4,0,0,1,6,0,4,1,10,1,1,0,"BCT","negative","positive",0,0,0,0
"RPS6KB2",68,10,2.06187608138964,9,1,0.9,0,1,5,0,3,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"RPS6KC1",3,1,1.61266040291486,0,1,0,0,0,9,1,2,1,11,1,0,1,"BCT","negative","negative",0,0,0,0
"RPS6KL1",14,2,1.41919012166149,0,2,0,0,1,6,1,2,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"RPS7",95,19,3.24842224791539,18,1,0.947368421052632,0,1,6,1,3,2,9,2,1,1,"BCT","positive","both",0,0,0,0
"RPS8",112,27,6.77159472289683,25,2,0.925925925925926,1,1,9,0,3,1,12,1,1,0,"BCT","positive","positive",0,0,0,0
"RPS9",101,14,2.25201615115671,14,0,1,0,0,2,0,4,0,6,0,0,0,"BCT","positive","none",0,0,0,0
"RPSA",101,23,6.46022264163651,23,0,1,1,0,5,1,3,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"RPTN",3,0,-0.434248118673447,0,0,0,0,0,1,0,2,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"RPTOR",53,4,0.258890739373503,4,0,1,0,1,4,1,1,2,5,2,1,1,"BCT","positive","both",1,0,0,0
"RPUSD1",3,0,-0.367423461417476,0,0,0,0,1,4,0,5,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"RPUSD2",4,1,1.65381365382972,1,0,1,0,0,3,1,5,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"RPUSD3",14,0,-1.00297943245885,0,0,0,0,2,7,0,2,2,9,2,2,0,"BCT","negative","positive",0,0,0,0
"RPUSD4",25,1,-0.306978108619186,0,1,0,0,1,7,1,3,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"RRAD",3,0,-0.451330200435303,0,0,0,0,0,8,0,2,0,10,0,0,0,"BCT","negative","none",1,0,0,0
"RRAGA",14,0,-0.949760735419956,0,0,0,0,1,4,1,2,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"RRAGB",12,1,0.489897948556636,0,1,0,0,0,6,2,4,2,10,2,0,2,"BCT","negative","negative",0,0,0,0
"RRAGC",19,2,0.540877806181117,0,2,0,0,1,5,1,0,2,5,2,1,1,"BCT","negative","both",0,0,0,0
"RRAGD",9,1,0.35934723427711,0,1,0,0,1,7,1,3,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"RRAS",44,5,2.00958004906932,1,4,0.2,0,3,9,0,4,3,13,3,3,0,"BCT","negative","positive",1,0,0,0
"RRAS2",37,1,-0.674539756677941,0,1,0,0,2,8,1,2,3,10,3,2,1,"BCT","negative","both",1,0,0,0
"RRBP1",60,1,-0.780281726548428,1,0,1,0,2,6,0,3,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"RREB1",6,0,-0.619300049001858,0,0,0,0,0,8,1,3,1,11,1,0,1,"BCT","negative","negative",1,0,0,0
"RRH",3,0,-0.429321159589381,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RRM1",18,0,-0.994900542434858,0,0,0,0,1,6,1,3,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"RRM2",32,7,3.25274113735605,7,0,1,0,6,8,0,4,6,12,5,3,0,"BCT","positive","positive",0,0,0,0
"RRM2B",4,0,-0.495664018648984,0,0,0,0,1,6,1,4,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"RRN3",11,1,0.263216303523769,0,1,0,0,2,9,1,0,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"RRP1",32,9,7.43927066482884,9,0,1,1,1,4,0,2,1,6,1,1,0,"BCT","positive","positive",0,0,0,0
"RRP12",55,10,3.0317348498334,10,0,1,0,1,6,0,3,1,9,1,1,0,"BCT","positive","positive",0,0,0,0
"RRP15",36,1,-0.708699829904561,1,0,1,0,1,10,0,2,1,12,1,1,0,"BCT","positive","positive",0,0,0,0
"RRP1B",51,16,6.55727840099377,16,0,1,1,0,8,1,1,1,9,1,0,1,"BCT","positive","negative",0,0,0,0
"RRP7A",32,7,3.1513703839669,7,0,1,0,1,2,1,3,2,5,2,1,1,"BCT","positive","both",0,0,0,0
"RRP8",33,4,1.08407529292098,4,0,1,0,1,6,0,2,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"RRP9",35,8,4.01187068373081,8,0,1,1,2,8,0,2,2,10,2,2,0,"BCT","positive","positive",0,0,0,0
"RRS1",55,14,4.45936788763956,14,0,1,1,1,11,0,1,1,12,1,1,0,"BCT","positive","positive",1,0,0,0
"RS1",2,0,-0.347811110487508,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"RSAD1",6,1,0.938882505395401,0,1,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"RSAD2",5,0,-0.561324100464885,0,0,0,0,0,3,0,2,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"RSBN1",22,2,0.455323706268023,0,2,0,0,0,2,1,4,1,6,1,0,1,"BCT","negative","negative",1,0,0,0
"RSBN1L",14,1,0.0624185277350408,0,1,0,0,0,4,2,3,2,7,2,0,2,"BCT","negative","negative",1,0,0,0
"RSC1A1",2,1,2.12367605815953,0,1,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"RSF1",33,3,0.914003134858695,1,2,0.333333333333333,0,2,4,1,2,3,6,3,2,1,"BCT","mixed","both",0,0,0,0
"RSL1D1",97,11,1.48866963306449,10,1,0.909090909090909,0,0,9,2,2,2,11,2,0,2,"BCT","positive","negative",0,0,0,0
"RSL24D1",26,2,0.413161261766121,0,2,0,0,2,13,1,1,3,14,3,2,1,"BCT","negative","both",0,0,0,0
"RSPH3",3,1,2.69443871706149,0,1,0,0,1,7,1,1,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"RSPH6A",8,0,-0.683506465451502,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RSPH9",6,0,-0.689444471704393,0,0,0,0,0,0,0,3,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"RSPO1",6,0,-0.525000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RSPO2",4,0,-0.521515121523837,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,1,0,1
"RSPO3",5,1,1.3699880449568,0,1,0,0,0,3,0,1,0,4,0,0,0,"BCT","negative","none",1,1,1,0
"RSPO4",4,0,-0.475863556877079,0,0,0,0,1,4,0,2,1,6,1,1,0,"BCT","negative","positive",0,0,0,0
"RSPRY1",7,0,-0.568957069548109,0,0,0,0,0,9,1,1,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"RSRC1",30,4,1.32552478909933,2,2,0.5,0,1,6,1,1,2,7,2,1,1,"BCT","mixed","both",0,0,0,0
"RSRC2",17,0,-0.780412585821793,0,0,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"RSU1",16,2,0.859538230766528,1,1,0.5,0,1,6,1,2,2,8,2,1,1,"BCT","mixed","both",0,0,0,0
"RTBDN",2,0,-0.401450857139045,0,0,0,0,0,2,0,4,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"RTEL1",18,2,0.971072361023115,2,0,1,0,0,6,0,2,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"RTF1",42,1,-0.771387281311829,0,1,0,0,1,3,0,2,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"RTKN",22,1,-0.219234520040442,1,0,1,0,1,7,0,3,1,10,1,1,0,"BCT","positive","positive",0,0,0,0
"RTKN2",3,0,-0.450301104081868,0,0,0,0,0,3,0,3,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"RTL1",3,0,-0.421423498826452,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"RTN1",15,2,1.45965404681363,0,2,0,0,0,2,2,5,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"RTN2",6,0,-0.583648148536704,0,0,0,0,0,8,0,1,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"RTN3",14,3,2.65509136051331,0,3,0,0,2,7,1,2,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"RTN4",30,4,1.79635834550361,0,4,0,0,2,10,1,0,3,10,3,2,1,"BCT","negative","both",1,0,0,0
"RTN4IP1",10,2,2.28826077564199,2,0,1,0,2,5,1,5,3,10,3,2,1,"BCT","positive","both",0,0,0,0
"RTN4R",13,0,-0.834344884841582,0,0,0,0,0,5,0,2,0,7,0,0,0,"BCT","negative","none",0,0,0,0
"RTN4RL1",3,0,-0.318752338713168,0,0,0,0,0,5,1,3,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"RTN4RL2",3,0,-0.421423498826452,0,0,0,0,0,8,0,2,0,10,0,0,0,"BCT","negative","none",0,0,0,0
"RTP1",3,0,-0.294732582422451,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RTP2",8,0,-0.740361798866162,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RTP3",4,0,-0.536627448918591,0,0,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",0,0,0,0
"RTTN",4,1,1.72569885254652,1,0,1,0,1,3,0,3,1,6,1,1,0,"BCT","positive","positive",1,0,0,0
"RUFY1",71,1,-1.3442940067216,0,1,0,0,0,2,1,2,1,4,1,0,1,"BCT","negative","negative",1,0,0,0
"RUFY2",7,2,2.4,0,2,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"RUFY3",8,2,2.07616258246724,0,2,0,0,1,4,1,4,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"RUFY4",5,1,0.943927963353137,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"RUNDC3A",8,0,-0.593958486013353,0,0,0,0,0,4,1,1,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"RUNDC3B",2,0,-0.260177454235197,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RUNX1",56,3,-0.0325860704023797,1,2,0.333333333333333,0,1,7,1,1,2,8,2,1,1,"BCT","mixed","both",1,1,0,1
"RUNX1T1",22,3,1.49152549286513,0,3,0,0,0,1,1,0,1,1,1,0,1,"BCT","negative","negative",1,1,0,0
"RUNX2",25,4,2.56193572501947,1,3,0.25,0,1,11,0,1,1,12,1,1,0,"BCT","mixed","positive",0,0,0,0
"RUNX3",30,1,-0.486065108646059,1,0,1,0,1,4,0,3,1,7,1,1,0,"BCT","positive","positive",0,0,0,0
"RUSC1",13,1,0.244948974278318,0,1,0,0,4,8,0,4,4,12,4,3,0,"BCT","negative","positive",0,0,0,0
"RUSC2",8,1,0.962189166410524,0,1,0,0,0,8,1,4,1,12,1,0,1,"BCT","negative","negative",1,0,0,0
"RUVBL1",149,26,3.80886155433328,26,0,1,0,1,11,0,4,1,15,1,1,0,"BCT","positive","positive",0,0,0,0
"RUVBL2",133,33,5.2497740202544,33,0,1,1,3,5,0,2,3,7,3,3,0,"BCT","positive","positive",0,0,0,0
"RWDD1",3,0,-0.251379174478918,0,0,0,0,2,6,1,2,3,8,3,2,1,"BCT","negative","both",0,0,0,0
"RWDD2A",3,1,2.19852891992912,0,1,0,0,0,5,2,7,2,12,2,0,2,"BCT","negative","negative",0,0,0,0
"RWDD2B",6,0,-0.602707640235266,0,0,0,0,1,1,0,1,1,2,1,1,0,"BCT","negative","positive",0,0,0,0
"RWDD3",3,0,-0.437474854374538,0,0,0,0,0,4,0,4,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"RXFP1",15,2,1.20001195403673,0,2,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",0,0,0,0
"RXFP2",4,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"RXFP3",4,0,-0.566796505057764,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"RXFP4",5,1,1.22538068409866,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"RXRA",63,8,1.68379132761761,2,6,0.25,0,0,6,1,5,1,11,1,0,1,"BCT","mixed","negative",1,0,0,0
"RXRB",45,2,-0.285802673739823,2,0,1,0,0,4,0,5,0,9,0,0,0,"BCT","positive","none",0,0,0,0
"RXRG",19,1,0.0184796392809618,0,1,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"RYBP",59,3,-0.223709111549774,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",1,0,0,0
"RYK",52,3,-0.0675991443119099,2,1,0.666666666666667,0,1,6,0,3,1,9,1,1,0,"BCT","mixed","positive",0,0,0,0
"RYR1",18,0,-0.786170597206059,0,0,0,0,0,3,0,2,0,5,0,0,0,"BCT","negative","none",1,0,0,0
"RYR2",22,2,0.535401853665328,0,2,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"RYR3",4,1,1.56454536457151,0,1,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"S100A1",13,3,2.58670340061605,0,3,0,0,1,4,2,6,3,10,3,1,2,"BCT","negative","both",1,0,0,0
"S100A10",24,4,1.94495830882352,4,0,1,0,4,11,0,1,4,12,4,3,0,"BCT","positive","positive",0,0,0,0
"S100A11",13,0,-0.909990073441662,0,0,0,0,2,11,0,2,2,13,2,2,0,"BCT","negative","positive",0,0,0,0
"S100A12",6,0,-0.728662967818724,0,0,0,0,1,4,0,1,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"S100A13",3,0,-0.421423498826452,0,0,0,0,4,7,0,2,4,9,4,3,0,"BCT","negative","positive",0,0,0,0
"S100A14",21,0,-1.12516133241064,0,0,0,0,0,3,0,1,0,4,0,0,0,"BCT","negative","none",0,0,0,0
"S100A16",12,0,-0.755520225282428,0,0,0,0,3,6,0,2,3,8,3,3,0,"BCT","negative","positive",0,0,0,0
"S100A2",57,7,1.68350388890726,7,0,1,0,2,7,0,4,2,11,2,2,0,"BCT","positive","positive",0,0,0,0
"S100A3",9,1,0.669027739461933,1,0,1,0,0,5,0,2,0,7,0,0,0,"BCT","positive","none",0,0,0,0
"S100A4",35,3,0.982721647850198,3,0,1,0,1,3,0,3,1,6,1,1,0,"BCT","positive","positive",0,0,0,0
"S100A5",2,0,-0.330577548162976,0,0,0,0,0,3,1,2,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"S100A6",23,0,-1.23922637931291,0,0,0,0,1,6,0,2,1,8,1,1,0,"BCT","negative","positive",0,0,0,0
"S100A7",27,3,0.710945172270467,2,1,0.666666666666667,0,0,3,0,0,0,3,0,0,0,"BCT","mixed","none",1,1,0,0
"S100A7A",13,3,2.58670340061605,2,1,0.666666666666667,0,0,0,0,1,0,1,0,0,0,"BCT","mixed","none",1,0,0,0
"S100A8",51,3,0.153407520714459,3,0,1,0,1,6,0,2,1,8,1,1,0,"BCT","positive","positive",1,0,0,0
"S100A9",49,5,1.17248375029507,5,0,1,0,2,7,0,2,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"S100B",40,0,-1.39791872923658,0,0,0,0,0,4,0,7,0,11,0,0,0,"BCT","negative","none",0,0,0,0
"S100P",36,3,0.504537668209982,2,1,0.666666666666667,0,2,3,0,3,2,6,2,2,0,"BCT","mixed","positive",0,0,0,0
"S100PBP",5,0,-0.590756130527137,0,0,0,0,1,4,0,3,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"S1PR1",25,4,2.48264732012974,0,4,0,0,0,5,1,3,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"S1PR2",12,1,0.467159486974227,1,0,1,0,2,5,0,6,2,11,2,2,0,"BCT","positive","positive",1,0,0,0
"S1PR3",14,0,-0.930425202211639,0,0,0,0,0,8,0,0,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"S1PR4",13,0,-0.93958641218353,0,0,0,0,0,2,2,7,2,9,2,0,2,"BCT","negative","negative",0,0,0,0
"S1PR5",7,2,2.8984356842135,1,1,0.5,0,0,2,0,3,0,5,0,0,0,"BCT","mixed","none",0,0,0,0
"SAA1",14,1,0.178188644381033,1,0,1,0,1,8,0,3,1,11,1,1,0,"BCT","positive","positive",0,0,0,0
"SAA2",4,0,-0.44497190922574,0,0,0,0,3,7,0,1,3,8,3,3,0,"BCT","negative","positive",0,0,0,0
"SAA4",4,0,-0.469041575982343,0,0,0,0,1,3,0,2,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"SAAL1",14,3,2.78107624473028,3,0,1,0,2,7,0,2,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"SAC3D1",2,1,2.57899619504291,1,0,1,0,3,7,1,4,4,11,4,3,1,"BCT","positive","both",0,0,0,0
"SACM1L",12,0,-0.726837452892206,0,0,0,0,0,3,1,2,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"SACS",4,0,-0.612136027326576,0,0,0,0,1,8,0,1,1,9,1,1,0,"BCT","negative","positive",1,0,0,0
"SAE1",28,5,2.17044211460972,5,0,1,0,1,7,0,2,1,9,1,1,0,"BCT","positive","positive",0,0,0,0
"SAFB",54,7,1.76620816761144,7,0,1,0,0,3,2,4,2,7,2,0,2,"BCT","positive","negative",0,0,0,0
"SAFB2",55,3,-0.0876037590783136,2,1,0.666666666666667,0,2,3,2,5,4,8,4,2,2,"BCT","mixed","both",0,0,0,0
"SAG",7,0,-0.613755184982026,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"SAGE1",4,1,2.19852891992912,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",1,0,0,0
"SALL1",25,4,2.17971970603708,0,4,0,0,0,1,1,4,1,5,1,0,1,"BCT","negative","negative",1,0,0,0
"SALL2",19,3,1.76925829490477,0,3,0,0,0,2,1,5,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"SALL3",8,0,-0.753543947962308,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"SALL4",11,1,0.455543106937603,1,0,1,0,0,1,0,2,0,3,0,0,0,"BCT","positive","none",1,1,1,0
"SAMD1",30,2,0.152151963687905,2,0,1,0,1,7,0,6,1,13,1,1,0,"BCT","positive","positive",0,0,0,0
"SAMD11",5,0,-0.62732796260872,0,0,0,0,1,5,0,2,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"SAMD12",3,0,-0.278349170772189,0,0,0,0,0,4,0,2,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"SAMD13",2,0,-0.142141062443803,0,0,0,0,1,2,2,6,3,8,3,1,2,"BCT","negative","both",0,0,0,0
"SAMD3",11,0,-0.682555750793425,0,0,0,0,0,0,1,3,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"SAMD4A",5,1,1.43248281007727,0,1,0,0,0,8,1,1,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"SAMD4B",35,1,-0.586787462909032,1,0,1,0,1,7,1,0,2,7,2,1,1,"BCT","positive","both",0,0,0,0
"SAMD7",4,1,1.72336879396141,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"SAMD9",2,0,-0.421423498826452,0,0,0,0,2,8,0,2,2,10,2,2,0,"BCT","negative","positive",0,0,0,0
"SAMHD1",33,2,-0.120682074761885,1,1,0.5,0,0,4,1,2,1,6,1,0,1,"BCT","mixed","negative",1,0,0,0
"SAMM50",23,2,0.6178080179052,2,0,1,0,2,4,2,5,4,9,4,2,2,"BCT","positive","both",1,0,0,0
"SAMSN1",4,1,1.64428998172127,0,1,0,0,0,3,0,5,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"SAP130",56,3,-0.0970781133082879,2,1,0.666666666666667,0,1,4,1,1,2,5,2,1,1,"BCT","mixed","both",0,0,0,0
"SAP18",96,5,-0.171609536253419,1,4,0.2,0,2,8,1,3,3,11,3,2,1,"BCT","negative","both",0,0,0,0
"SAP30",51,2,-0.3692654441119,0,2,0,0,1,8,1,2,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"SAP30BP",32,5,2.4042177945779,5,0,1,0,2,3,0,3,2,6,2,2,0,"BCT","positive","positive",0,0,0,0
"SAP30L",18,3,1.93375953348913,0,3,0,0,0,3,1,5,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"SAR1A",48,1,-0.962225575198319,0,1,0,0,1,9,1,1,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"SAR1B",40,7,Inf,1,6,0.142857142857143,1,0,7,1,2,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"SARDH",3,0,-0.405148216977697,0,0,0,0,0,5,0,3,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"SARM1",7,0,-0.641907807523448,0,0,0,0,0,2,2,1,2,3,2,0,2,"BCT","negative","negative",0,0,0,0
"SARNP",32,6,2.82505480485882,5,1,0.833333333333333,0,1,8,1,3,2,11,2,1,1,"BCT","positive","both",0,0,0,0
"SARS2",12,1,0.455543106937603,1,0,1,0,0,3,1,5,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"SART1",74,8,1.3873811655139,8,0,1,0,1,8,0,2,1,10,1,1,0,"BCT","positive","positive",0,0,0,0
"SART3",39,2,-0.224867737075092,2,0,1,0,1,7,0,1,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"SASH1",8,2,2.49702929087808,0,2,0,0,1,3,1,3,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"SASH3",3,0,-0.421423498826452,0,0,0,0,0,1,1,6,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"SASS6",30,1,-0.43649132595563,1,0,1,0,1,4,0,3,1,7,1,1,0,"BCT","positive","positive",0,0,0,0
"SAT1",15,0,-0.971199437014197,0,0,0,0,0,4,0,2,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"SAT2",4,0,-0.481894409826699,0,0,0,0,0,4,1,5,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"SATB1",28,1,-0.420170153482083,0,1,0,0,0,4,2,6,2,10,2,0,2,"BCT","negative","negative",0,0,0,0
"SATB2",34,3,0.726435992432452,0,3,0,0,1,5,1,1,2,6,2,1,1,"BCT","negative","both",1,0,0,0
"SAV1",34,3,0.546645523483223,0,3,0,0,1,4,2,2,3,6,3,1,2,"BCT","negative","both",1,0,0,0
"SBDS",35,6,2.57948216179072,1,5,0.166666666666667,0,1,6,1,0,2,6,2,1,1,"BCT","negative","both",1,1,0,1
"SBF1",20,3,1.9518196540411,3,0,1,0,1,3,0,5,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"SBF2",8,3,3.22572801719058,0,3,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"SBK2",2,0,-0.405148216977697,0,0,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"SBNO1",18,1,0.04023642313284,0,1,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"SBSN",21,1,-0.212745305955546,1,0,1,0,2,3,0,2,2,5,2,2,0,"BCT","positive","positive",1,0,0,0
"SCAF1",18,2,0.820396762217908,2,0,1,0,1,6,1,1,2,7,2,1,1,"BCT","positive","both",0,0,0,0
"SCAI",12,2,1.96002375267916,0,2,0,0,0,0,1,4,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
"SCAMP1",20,6,4.1811609126954,0,6,0,1,1,5,1,3,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"SCAMP2",11,0,-0.746240577829965,0,0,0,0,0,3,1,0,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"SCAMP3",26,3,1.27460401090511,2,1,0.666666666666667,0,0,9,0,1,0,10,0,0,0,"BCT","mixed","none",0,0,0,0
"SCAND1",5,0,-0.554293585846296,0,0,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"SCAP",12,1,0.190099710559839,1,0,1,0,0,3,0,5,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"SCAPER",7,2,2.47803415358458,1,1,0.5,0,0,1,1,4,1,5,1,0,1,"BCT","mixed","negative",1,0,0,0
"SCARA3",16,4,3.26952217929453,0,4,0,0,0,5,0,3,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"SCARA5",4,0,-0.573277891588021,0,0,0,0,0,1,0,4,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"SCARB1",20,1,-0.0876037590783134,1,0,1,0,0,5,1,3,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"SCARB2",51,18,6.34996780434146,0,18,0,1,0,10,1,3,1,13,1,0,1,"BCT","negative","negative",0,0,0,0
"SCARF1",4,0,-0.628004971240228,0,0,0,0,0,1,0,4,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"SCARF2",7,0,-0.57944388550012,0,0,0,0,0,7,0,2,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"SCARNA22",36,2,0.0200831191186083,2,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"SCCPDH",12,1,0.478412216581065,0,1,0,0,0,3,0,3,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"SCD",12,1,0.424980126721366,0,1,0,0,1,7,0,1,1,8,1,1,0,"BCT","negative","positive",0,0,0,0
"SCD5",3,0,-0.388608992629535,0,0,0,0,0,2,1,6,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"SCEL",9,2,2.65329983228432,2,0,1,0,1,5,1,1,2,6,2,1,1,"BCT","positive","both",0,0,0,0
"SCFD1",36,2,-0.102591438635349,0,2,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"SCG2",4,0,-0.466172793254531,0,0,0,0,0,11,1,0,1,11,1,0,1,"BCT","negative","negative",0,0,0,0
"SCG3",3,0,-0.405148216977697,0,0,0,0,0,1,0,5,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"SCG5",3,0,-0.453337251502422,0,0,0,0,0,4,0,1,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB1A1",5,1,1.05489513143144,0,1,0,0,0,3,0,5,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB1C1",4,0,-0.480945330796498,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB1D1",23,3,1.4037814587183,0,3,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB1D2",4,0,-0.514927717913028,0,0,0,0,0,3,1,4,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"SCGB1D4",3,2,4.62091903933404,0,2,0,1,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB2A1",19,4,2.25809575158176,0,4,0,0,1,3,0,6,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"SCGB2A2",43,4,0.895628161927353,0,4,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"SCGB3A1",4,1,1.87616630392937,0,1,0,0,0,1,1,7,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"SCGN",11,0,-0.739585222519936,0,0,0,0,0,3,1,1,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
