"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"SLC6A15",26,3,1.81074772937854,0,3,0,0,0,4,0,1,0,5,0,0,0,"WCT","negative","none",1,0,0,0
"SLC6A2",4,0,-0.434248118673447,0,0,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",1,0,0,0
"SLC6A3",10,1,0.824477346055007,0,1,0,0,0,0,1,0,1,0,1,0,1,"WCT","negative","negative",1,0,0,0
"SLC6A4",12,1,0.444150169079926,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"SLC6A5",4,0,-0.437474854374538,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SLC6A6",9,2,1.96165093690224,0,2,0,0,1,7,0,4,1,11,1,1,0,"WCT","negative","positive",0,0,0,0
"SLC6A8",24,4,3.38189520681428,1,3,0.25,0,1,5,0,2,1,7,1,1,0,"WCT","mixed","positive",0,0,0,0
"SLC6A9",7,1,1.13012192816487,0,1,0,0,0,5,0,3,0,8,0,0,0,"WCT","negative","none",1,0,0,0
"SLC7A1",22,1,-0.117439082123699,0,1,0,0,0,8,0,3,0,11,0,0,0,"WCT","negative","none",0,0,0,0
"SLC7A11",25,4,2.21974256002995,1,3,0.25,0,1,9,0,3,1,12,1,1,0,"WCT","mixed","positive",0,0,0,0
"SLC7A14",3,0,-0.384618037126132,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SLC7A2",17,1,0.209549039254686,1,0,1,0,1,4,0,3,1,7,1,1,0,"WCT","positive","positive",0,0,0,0
"SLC7A3",5,0,-0.453337251502422,0,0,0,0,0,1,0,0,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"SLC7A5",39,2,0.00876071547702785,0,2,0,0,2,10,0,1,2,11,2,2,0,"WCT","negative","positive",0,0,0,0
"SLC7A6",10,1,0.756536309944248,0,1,0,0,1,6,0,1,1,7,1,1,0,"WCT","negative","positive",1,0,0,0
"SLC7A6OS",4,0,-0.48502322083842,0,0,0,0,2,9,0,2,2,11,2,2,0,"WCT","negative","positive",1,0,0,0
"SLC7A8",3,0,-0.384618037126133,0,0,0,0,0,5,0,5,0,10,0,0,0,"WCT","negative","none",0,0,0,0
"SLC7A9",3,0,-0.349799300402099,0,0,0,0,0,1,1,0,1,1,1,0,1,"WCT","negative","negative",0,0,0,0
"SLC8A1",3,0,-0.417978327611541,0,0,0,0,0,3,1,1,1,4,1,0,1,"WCT","negative","negative",0,0,0,0
"SLC9A1",36,5,2.70560984924513,3,2,0.6,0,0,9,0,2,0,11,0,0,0,"WCT","mixed","none",0,0,0,0
"SLC9A2",3,0,-0.401450857139045,0,0,0,0,0,3,0,1,0,4,0,0,0,"WCT","negative","none",0,0,0,0
"SLC9A3",5,0,-0.451330200435303,0,0,0,0,0,2,0,6,0,8,0,0,0,"WCT","negative","none",0,0,0,0
"SLC9A5",7,1,1.05918017498447,1,0,1,0,0,1,0,0,0,1,0,0,0,"WCT","positive","none",0,0,0,0
"SLC9A6",4,0,-0.417978327611541,0,0,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"SLC9A8",6,0,-0.481314470740345,0,0,0,0,0,5,1,2,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"SLCO1B1",2,1,3.16385840391127,0,1,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",1,0,0,0
"SLCO1B3",4,0,-0.417978327611541,0,0,0,0,0,4,0,3,0,7,0,0,0,"WCT","negative","none",0,0,0,0
"SLCO4A1",10,4,4.21416311349209,1,3,0.25,1,2,7,0,3,2,10,2,2,0,"WCT","mixed","positive",0,0,0,0
"SLCO4C1",8,0,-0.616933569157972,0,0,0,0,0,0,1,3,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"SLCO6A1",13,0,-0.782656945843558,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SLFN11",98,5,0.00458470877540739,2,3,0.4,0,1,7,0,0,1,7,1,1,0,"WCT","mixed","positive",0,0,0,0
"SLFN12",5,0,-0.634354052001829,0,0,0,0,0,6,1,1,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"SLFN5",8,0,-0.669319674606717,0,0,0,0,1,5,1,3,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"SLIT1",5,0,-0.55171600711733,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SLIT2",23,3,1.46663239286236,2,1,0.666666666666667,0,0,7,0,5,0,12,0,0,0,"WCT","mixed","none",1,0,0,0
"SLITRK1",2,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SLITRK2",12,0,-0.756671605733563,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",1,0,0,0
"SLITRK3",7,1,1.56454536457151,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",1,0,0,0
"SLITRK4",8,0,-0.598378746179299,0,0,0,0,0,0,1,1,1,1,1,0,1,"WCT","negative","negative",0,0,0,0
"SLITRK5",12,0,-0.812546075498119,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"SLITRK6",6,0,-0.613160529085478,0,0,0,0,1,5,1,2,2,7,2,1,1,"WCT","negative","both",1,0,0,0
"SLK",43,2,-0.241030720828764,2,0,1,0,1,6,1,3,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"SLMAP",14,0,-0.831888715485104,0,0,0,0,0,3,1,4,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"SLN",3,1,2.19852891992912,0,1,0,0,1,2,0,1,1,3,1,1,0,"WCT","negative","positive",0,0,0,0
"SLPI",3,0,-0.384618037126133,0,0,0,0,2,4,0,2,2,6,2,2,0,"WCT","negative","positive",0,0,0,0
"SLTM",40,1,-0.801363088646925,1,0,1,0,0,2,1,0,1,2,1,0,1,"WCT","positive","negative",0,0,0,0
"SLU7",63,4,0.704285536816598,3,1,0.75,0,1,3,1,1,2,4,2,1,1,"WCT","mixed","both",0,0,0,0
"SLURP1",35,1,-0.368851907289024,1,0,1,0,0,2,0,1,0,3,0,0,0,"WCT","positive","none",1,0,0,0
"SMAD1",84,7,1.23430435363498,2,5,0.285714285714286,0,2,4,0,3,2,7,2,2,0,"WCT","mixed","positive",0,0,0,0
"SMAD2",137,8,0.456926982818343,5,3,0.625,0,1,7,1,3,2,10,2,1,1,"WCT","mixed","both",1,1,0,1
"SMAD3",99,4,-0.577620506702526,0,4,0,0,2,9,1,2,3,11,3,2,1,"WCT","negative","both",1,1,0,1
"SMAD4",142,14,2.88600740954065,7,7,0.5,0,0,4,1,3,1,7,1,0,1,"WCT","mixed","negative",1,1,0,1
"SMAD5",49,2,-0.257107577870009,1,1,0.5,0,1,5,1,2,2,7,2,1,1,"WCT","mixed","both",0,0,0,0
"SMAD6",13,0,-0.783889506640247,0,0,0,0,0,4,1,5,1,9,1,0,1,"WCT","negative","negative",1,0,0,0
"SMAD7",24,2,0.873147544716739,0,2,0,0,2,4,1,3,3,7,3,2,1,"WCT","negative","both",0,0,0,0
"SMAD9",53,2,-0.373433865836599,2,0,1,0,1,3,2,5,3,8,3,1,2,"WCT","positive","both",0,0,0,0
"SMAGP",3,2,5.75630089554047,1,1,0.5,1,2,5,1,5,3,10,3,2,1,"WCT","mixed","both",0,0,0,0
"SMAP1",11,0,-0.754040435336914,0,0,0,0,1,5,2,1,3,6,3,1,2,"WCT","negative","both",0,0,0,0
"SMAP2",41,3,0.600269142793781,3,0,1,0,1,5,3,3,4,8,4,1,2,"WCT","positive","both",0,0,0,0
"SMARCA1",36,3,0.95120615674999,1,2,0.333333333333333,0,1,7,2,1,3,8,3,1,2,"WCT","mixed","both",1,0,0,0
"SMARCA2",75,9,3.30450044312685,6,3,0.666666666666667,0,0,1,2,5,2,6,2,0,2,"WCT","mixed","negative",0,0,0,0
"SMARCA4",145,10,0.888134184711209,3,7,0.3,0,2,4,0,3,2,7,2,2,0,"WCT","mixed","positive",1,1,0,1
"SMARCA5",123,5,-0.404996974318273,2,3,0.4,0,1,6,1,2,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"SMARCAD1",51,0,-1.58964695100888,0,0,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"SMARCAL1",11,0,-0.729086197368227,0,0,0,0,2,5,1,1,3,6,3,2,1,"WCT","negative","both",0,0,0,0
"SMARCB1",144,13,2.16914049884318,6,7,0.461538461538462,0,0,2,1,6,1,8,1,0,1,"WCT","mixed","negative",1,1,0,1
"SMARCC1",133,12,2.45143910204916,8,4,0.666666666666667,0,1,6,0,4,1,10,1,1,0,"WCT","mixed","positive",0,0,0,0
"SMARCC2",134,9,0.754679560892626,6,3,0.666666666666667,0,0,6,0,3,0,9,0,0,0,"WCT","mixed","none",0,0,0,0
"SMARCD1",119,8,0.939396507648658,4,4,0.5,0,1,4,0,1,1,5,1,1,0,"WCT","mixed","positive",1,1,0,1
"SMARCD2",83,5,0.391117063550185,1,4,0.2,0,1,5,0,4,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"SMARCD3",55,6,2.43728155864846,2,4,0.333333333333333,0,0,5,1,6,1,11,1,0,1,"WCT","mixed","negative",0,0,0,0
"SMARCE1",101,7,0.868836739492476,6,1,0.857142857142857,0,0,9,1,1,1,10,1,0,1,"WCT","positive","negative",1,1,0,1
"SMC1A",130,14,2.60423912908018,7,7,0.5,0,0,6,1,3,1,9,1,0,1,"WCT","mixed","negative",1,1,0,1
"SMC1B",16,0,-0.859826916060085,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",1,0,0,0
"SMC2",97,6,0.461331420879718,2,4,0.333333333333333,0,1,6,1,2,2,8,2,1,1,"WCT","mixed","both",1,0,0,0
"SMC3",132,9,1.18325131819422,3,6,0.333333333333333,0,0,7,1,2,1,9,1,0,1,"WCT","mixed","negative",1,0,0,0
"SMC4",72,6,1.41301846988015,2,4,0.333333333333333,0,2,10,1,2,3,12,3,2,1,"WCT","mixed","both",1,0,0,0
"SMC5",20,2,1.28624704853244,1,1,0.5,0,0,2,1,2,1,4,1,0,1,"WCT","mixed","negative",0,0,0,0
"SMC6",28,2,0.659717890937003,0,2,0,0,0,5,0,5,0,10,0,0,0,"WCT","negative","none",0,0,0,0
"SMCHD1",43,3,0.68090818499882,2,1,0.666666666666667,0,0,6,0,5,0,11,0,0,0,"WCT","mixed","none",0,0,0,0
"SMCP",10,1,0.615210055446328,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"SMCR8",27,1,-0.366064943634828,1,0,1,0,0,6,2,5,2,11,2,0,2,"WCT","positive","negative",0,0,0,0
"SMG1",34,3,1.02592169549711,2,1,0.666666666666667,0,1,5,1,2,2,7,2,1,1,"WCT","mixed","both",1,0,0,0
"SMG5",36,3,0.757276973622927,3,0,1,0,1,6,0,6,1,12,1,1,0,"WCT","positive","positive",1,0,0,0
"SMG6",30,2,0.427359751483985,1,1,0.5,0,0,3,2,4,2,7,2,0,2,"WCT","mixed","negative",1,0,0,0
"SMG7",116,12,2.84212669328389,5,7,0.416666666666667,0,0,4,1,3,1,7,1,0,1,"WCT","mixed","negative",1,0,0,0
"SMN1",97,7,1.10173243556578,2,5,0.285714285714286,0,0,6,0,3,0,9,0,0,0,"WCT","mixed","none",0,0,0,0
"SMN2",66,3,-0.0731627370599686,2,1,0.666666666666667,0,0,2,1,1,1,3,1,0,1,"WCT","mixed","negative",0,0,0,0
"SMNDC1",35,6,3.45852134054623,2,4,0.333333333333333,0,3,8,1,1,4,9,4,3,1,"WCT","mixed","both",0,0,0,0
"SMO",26,4,2.17681735863559,0,4,0,0,1,5,0,6,1,11,1,1,0,"WCT","negative","positive",1,1,1,0
"SMOC1",12,1,0.654919017069224,1,0,1,0,0,5,0,3,0,8,0,0,0,"WCT","positive","none",0,0,0,0
"SMOC2",3,0,-0.33166247903554,0,0,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"SMOX",2,0,-0.272976425781161,0,0,0,0,2,6,0,4,2,10,2,2,0,"WCT","negative","positive",0,0,0,0
"SMPD1",18,0,-1.00815938297323,0,0,0,0,0,4,2,2,2,6,2,0,2,"WCT","negative","negative",0,0,0,0
"SMPD2",18,0,-1.03909965675903,0,0,0,0,1,4,1,4,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"SMPD3",10,0,-0.684299012944052,0,0,0,0,0,1,0,4,0,5,0,0,0,"WCT","negative","none",0,0,0,0
"SMPD4",33,4,1.81563991063448,2,2,0.5,0,3,6,1,2,4,8,4,3,1,"WCT","mixed","both",0,0,0,0
"SMPDL3A",2,0,-0.349799300402099,0,0,0,0,0,1,1,5,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"SMPDL3B",6,0,-0.420563252236228,0,0,0,0,0,3,0,4,0,7,0,0,0,"WCT","negative","none",0,0,0,0
"SMPX",7,0,-0.536115057463144,0,0,0,0,1,3,0,0,1,3,1,1,0,"WCT","negative","positive",0,0,0,0
"SMR3B",3,1,2.98496231131986,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"SMS",15,0,-0.828751632452499,0,0,0,0,6,8,1,3,7,11,5,3,1,"WCT","negative","both",0,0,0,0
"SMTN",14,0,-0.78,0,0,0,0,1,10,1,1,2,11,2,1,1,"WCT","negative","both",1,0,0,0
"SMTNL1",5,2,2.96610575929363,2,0,1,0,0,0,0,1,0,1,0,0,0,"WCT","positive","none",0,0,0,0
"SMTNL2",11,0,-0.700446589599117,0,0,0,0,0,2,4,2,4,4,4,0,2,"WCT","negative","negative",0,0,0,0
"SMU1",71,7,1.72151918914198,5,2,0.714285714285714,0,1,1,1,5,2,6,2,1,1,"WCT","mixed","both",1,0,0,0
"SMUG1",13,0,-0.911342602565986,0,0,0,0,2,9,0,4,2,13,2,2,0,"WCT","negative","positive",1,0,0,0
"SMURF1",145,7,-0.301683829875343,4,3,0.571428571428571,0,0,1,0,0,0,1,0,0,0,"WCT","mixed","none",0,0,0,0
"SMURF2",58,10,4.23155558379702,7,3,0.7,1,0,8,1,2,1,10,1,0,1,"WCT","mixed","negative",1,0,0,0
"SMYD1",4,0,-0.413498259046567,0,0,0,0,0,2,0,0,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"SMYD2",14,1,0.479484320150453,1,0,1,0,1,7,1,0,2,7,2,1,1,"WCT","positive","both",0,0,0,0
"SMYD3",9,3,4.10628560971054,2,1,0.666666666666667,1,0,7,1,4,1,11,1,0,1,"WCT","mixed","negative",0,0,0,0
"SMYD4",2,0,-0.272976425781161,0,0,0,0,0,5,0,5,0,10,0,0,0,"WCT","negative","none",0,0,0,0
"SMYD5",7,0,-0.642079659350646,0,0,0,0,1,5,0,4,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"SNAI1",128,8,0.544233376395572,2,6,0.25,0,4,13,0,0,4,13,4,3,0,"WCT","mixed","positive",0,0,0,0
"SNAI2",12,1,0.381210048290219,1,0,1,0,2,10,0,1,2,11,2,2,0,"WCT","positive","positive",0,0,0,0
"SNAI3",3,1,2.37272727272727,1,0,1,0,0,3,2,1,2,4,2,0,2,"WCT","positive","negative",0,0,0,0
"SNAP23",45,6,2.51299090195319,5,1,0.833333333333333,0,0,5,1,0,1,5,1,0,1,"WCT","positive","negative",0,0,0,0
"SNAP25",14,1,0.435145289413481,0,1,0,0,1,6,0,5,1,11,1,1,0,"WCT","negative","positive",0,0,0,0
"SNAP29",43,5,2.44165853002181,3,2,0.6,0,2,4,2,4,4,8,4,2,2,"WCT","mixed","both",0,0,0,0
"SNAP47",18,2,1.14384749716656,1,1,0.5,0,0,7,1,1,1,8,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNAP91",16,0,-0.819896101530244,0,0,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"SNAPC1",33,1,-0.402618182567499,1,0,1,0,0,5,0,2,0,7,0,0,0,"WCT","positive","none",0,0,0,0
"SNAPC2",10,1,0.507247687015645,1,0,1,0,1,6,0,4,1,10,1,1,0,"WCT","positive","positive",0,0,0,0
"SNAPC3",14,1,0.395367916596281,1,0,1,0,0,8,0,5,0,13,0,0,0,"WCT","positive","none",0,0,0,0
"SNAPC4",24,1,-0.185710813366163,0,1,0,0,0,4,1,4,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"SNAPC5",15,0,-0.95138996060651,0,0,0,0,0,8,0,5,0,13,0,0,0,"WCT","negative","none",0,0,0,0
"SNAPIN",33,0,-1.19685552345702,0,0,0,0,0,6,1,3,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"SNCA",203,15,1.22752634734766,10,5,0.666666666666667,0,1,7,0,5,1,12,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNCAIP",4,0,-0.521515121523837,0,0,0,0,0,3,0,2,0,5,0,0,0,"WCT","negative","none",0,0,0,0
"SNCB",4,1,1.5,0,1,0,0,0,1,0,1,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"SNCG",13,1,0.516903019503691,1,0,1,0,2,11,1,1,3,12,3,2,1,"WCT","positive","both",0,0,0,0
"SND1",60,3,-0.0712829996517389,0,3,0,0,0,5,1,0,1,5,1,0,1,"WCT","negative","negative",1,1,1,0
"SNF8",26,3,1.59552946877025,2,1,0.666666666666667,0,1,7,1,1,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"SNHG1",5,0,-0.469980302359207,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNHG11",2,0,-0.312909072914302,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNHG4",2,0,-0.349799300402099,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNIP1",120,9,1.06855276824507,4,5,0.444444444444444,0,1,5,1,3,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"SNORA5A",2,0,-0.371759503180656,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNORA6",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNORD22",3,0,-0.405148216977697,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNPH",6,0,-0.507294273677617,0,0,0,0,0,3,2,2,2,5,2,0,2,"WCT","negative","negative",0,0,0,0
"SNRK",11,0,-0.696630546019236,0,0,0,0,0,4,2,2,2,6,2,0,2,"WCT","negative","negative",1,0,0,0
"SNRNP200",138,13,1.93959687419744,7,6,0.538461538461538,0,1,7,1,2,2,9,2,1,1,"WCT","mixed","both",1,0,0,0
"SNRNP25",20,1,0.111944832706205,1,0,1,0,0,4,1,4,1,8,1,0,1,"WCT","positive","negative",0,0,0,0
"SNRNP27",46,5,1.38598455159411,3,2,0.6,0,1,8,1,0,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"SNRNP35",25,2,0.590029049073244,2,0,1,0,0,4,2,3,2,7,2,0,2,"WCT","positive","negative",1,0,0,0
"SNRNP40",75,6,1.34027850522198,4,2,0.666666666666667,0,1,1,2,4,3,5,3,1,2,"WCT","mixed","both",0,0,0,0
"SNRNP48",17,3,2.54565327544016,2,1,0.666666666666667,0,0,6,1,2,1,8,1,0,1,"WCT","mixed","negative",1,0,0,0
"SNRNP70",247,12,-0.0330935462702795,5,7,0.416666666666667,0,1,6,0,3,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNRPA",152,8,0.155390931084844,4,4,0.5,0,3,6,1,3,4,9,4,3,1,"WCT","mixed","both",1,0,0,0
"SNRPA1",98,5,-0.0134448214006349,3,2,0.6,0,3,11,0,3,3,14,3,3,0,"WCT","mixed","positive",0,0,0,0
"SNRPB",157,11,1.34293899190912,4,7,0.363636363636364,0,1,8,0,1,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNRPB2",86,6,0.835635251418629,1,5,0.166666666666667,0,3,10,0,1,3,11,3,3,0,"WCT","negative","positive",0,0,0,0
"SNRPC",123,5,-0.596000175952518,3,2,0.6,0,1,11,0,3,1,14,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNRPD1",128,14,3.24497842078386,6,8,0.428571428571429,0,2,7,1,3,3,10,3,2,1,"WCT","mixed","both",0,0,0,0
"SNRPD2",125,5,-0.402521794476755,2,3,0.4,0,3,8,0,1,3,9,3,3,0,"WCT","mixed","positive",1,0,0,0
"SNRPD3",114,8,1.20262738420947,2,6,0.25,0,0,4,1,4,1,8,1,0,1,"WCT","mixed","negative",1,0,0,0
"SNRPE",112,6,0.271489883490844,3,3,0.5,0,1,8,0,1,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNRPF",125,5,-0.503140820180103,3,2,0.6,0,1,6,0,3,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNRPG",81,5,0.535777602241527,1,4,0.2,0,3,9,0,2,3,11,3,3,0,"WCT","negative","positive",0,0,0,0
"SNRPN",55,5,1.51546269569557,2,3,0.4,0,0,1,1,6,1,7,1,0,1,"WCT","mixed","negative",1,0,0,0
"SNTA1",40,4,1.18610374978884,3,1,0.75,0,1,6,0,5,1,11,1,1,0,"WCT","mixed","positive",0,0,0,0
"SNTB1",32,2,0.343268355349475,1,1,0.5,0,1,6,1,2,2,8,2,1,1,"WCT","mixed","both",1,0,0,0
"SNTB2",50,6,2.53726597171128,2,4,0.333333333333333,0,0,4,1,1,1,5,1,0,1,"WCT","mixed","negative",1,0,0,0
"SNTG1",16,1,0.338670365918866,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNTG2",16,0,-1.04670082647566,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SNUPN",25,1,-0.407557852989348,0,1,0,0,0,4,0,1,0,5,0,0,0,"WCT","negative","none",0,0,0,0
"SNURF",2,0,-0.293405788153095,0,0,0,0,0,2,1,1,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"SNW1",241,20,2.2828372654283,10,10,0.5,0,2,5,1,2,3,7,3,2,1,"WCT","mixed","both",0,0,0,0
"SNX1",29,3,1.30534660607712,1,2,0.333333333333333,0,0,4,1,3,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNX10",2,0,-0.272976425781161,0,0,0,0,1,5,0,2,1,7,1,1,0,"WCT","negative","positive",0,0,0,0
"SNX11",8,2,2.9936661125938,1,1,0.5,0,1,3,2,2,3,5,3,1,2,"WCT","mixed","both",0,0,0,0
"SNX12",9,0,-0.637770137418635,0,0,0,0,0,8,1,0,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX13",3,0,-0.469041575982343,0,0,0,0,0,2,1,2,1,4,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX14",12,0,-0.827554605912426,0,0,0,0,1,7,0,6,1,13,1,1,0,"WCT","negative","positive",0,0,0,0
"SNX15",4,0,-0.450301104081868,0,0,0,0,2,4,1,2,3,6,3,2,1,"WCT","negative","both",0,0,0,0
"SNX16",4,0,-0.354545454545455,0,0,0,0,0,6,1,2,1,8,1,0,1,"WCT","negative","negative",1,0,0,0
"SNX17",26,2,0.859826916060085,1,1,0.5,0,0,3,1,2,1,5,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNX18",17,0,-0.996659813840022,0,0,0,0,0,6,1,1,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX19",8,0,-0.596992462263972,0,0,0,0,0,6,1,3,1,9,1,0,1,"WCT","negative","negative",1,0,0,0
"SNX2",42,6,2.85729973084462,2,4,0.333333333333333,0,0,3,1,1,1,4,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNX20",3,0,-0.450301104081868,0,0,0,0,0,3,1,5,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX21",9,0,-0.683506465451502,0,0,0,0,0,3,1,2,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX22",4,0,-0.525,0,0,0,0,0,0,2,2,2,2,2,0,2,"WCT","negative","negative",0,0,0,0
"SNX24",6,1,1.3699880449568,0,1,0,0,2,5,1,2,3,7,3,2,1,"WCT","negative","both",0,0,0,0
"SNX27",84,6,1.02056097017789,4,2,0.666666666666667,0,0,6,1,1,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNX29",5,0,-0.466172793254531,0,0,0,0,0,6,1,4,1,10,1,0,1,"WCT","negative","negative",0,0,0,0
"SNX3",34,0,-1.30104237831728,0,0,0,0,2,8,0,1,2,9,2,2,0,"WCT","negative","positive",0,0,0,0
"SNX30",3,0,-0.405148216977697,0,0,0,0,0,6,2,2,2,8,2,0,2,"WCT","negative","negative",0,0,0,0
"SNX31",2,0,-0.354545454545455,0,0,0,0,0,0,0,5,0,5,0,0,0,"WCT","negative","none",1,0,0,0
"SNX32",3,2,5.1,1,1,0.5,1,0,0,0,2,0,2,0,0,0,"WCT","mixed","none",0,0,0,0
"SNX33",14,1,0.416630224349568,0,1,0,0,1,5,1,2,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"SNX4",19,2,1.20135465706351,1,1,0.5,0,0,3,1,1,1,4,1,0,1,"WCT","mixed","negative",0,0,0,0
"SNX5",24,4,2.9675569339182,1,3,0.25,0,2,9,1,1,3,10,3,2,1,"WCT","mixed","both",0,0,0,0
"SNX6",53,6,2.13059573881278,3,3,0.5,0,1,9,1,2,2,11,2,1,1,"WCT","mixed","both",0,0,0,0
"SNX7",4,1,1.88371429121214,0,1,0,0,2,4,2,1,4,5,4,2,2,"WCT","negative","both",1,0,0,0
"SNX8",9,0,-0.628053573969054,0,0,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",1,0,0,0
"SNX9",43,4,0.8614351751687,1,3,0.25,0,2,7,1,2,3,9,3,2,1,"WCT","mixed","both",0,0,0,0
"SOAT1",48,8,4.08299729687716,4,4,0.5,1,0,6,1,0,1,6,1,0,1,"WCT","mixed","negative",1,0,0,0
"SOAT2",4,0,-0.512995669535353,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"SOCS1",50,0,-1.62867132384791,0,0,0,0,1,4,1,6,2,10,2,1,1,"WCT","negative","both",1,1,0,1
"SOCS2",50,2,-0.289546033273145,1,1,0.5,0,0,5,3,2,3,7,3,0,2,"WCT","mixed","negative",0,0,0,0
"SOCS3",46,2,-0.144367950955737,0,2,0,0,3,11,1,2,4,13,4,3,1,"WCT","negative","both",0,0,0,0
"SOCS4",36,1,-0.486929196302608,1,0,1,0,1,7,1,2,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"SOCS5",31,1,-0.530147542494699,1,0,1,0,1,5,1,2,2,7,2,1,1,"WCT","positive","both",0,0,0,0
"SOCS6",48,2,-0.294924681930757,2,0,1,0,0,7,1,2,1,9,1,0,1,"WCT","positive","negative",0,0,0,0
"SOCS7",36,1,-0.426351283918482,0,1,0,0,0,3,1,6,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"SOD1",87,5,0.403928857659439,4,1,0.8,0,0,6,0,6,0,12,0,0,0,"WCT","positive","none",0,0,0,0
"SOD2",15,2,1.27895924043862,1,1,0.5,0,0,0,0,0,0,0,0,0,0,"WCT","mixed","none",0,0,0,0
"SOD3",3,0,-0.384618037126132,0,0,0,0,0,4,0,5,0,9,0,0,0,"WCT","negative","none",0,0,0,0
